title,company,location,posted,description,applicants,work_mode,link,data_coleta
Data Scientist I,Banco Bradesco,"Osasco, São Paulo, Brazil",3 days ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Cobrança e Recuperação de Créditos (DRC)?Temos como missão garantir a aplicação da Política de Cobrança e Recuperação de Créditos, estabelecendo um processo estruturado para cobrança dos vencidos, gestão de alçadas, regras e limites de descontos nas regularizações de dívidas, atribuição de responsabilidade e de delegação de autoridade, segregando funções e assegurando a existência de controles efetivos que permitam o cumprimento das diretrizes da Organização.Modelo de trabalho : Híbrido - 2x PresencialUnidade: Osasco/SPComo será seu dia a dia?Sendo Data Scientist I - Precificação e Cobrança, atuará na gerência Varejo PJ - Estratégia de Precificação e suas principais atividades serão:Identificar dados de fontes primárias ou secundárias necessários para a análise de oportunidades em redução de inadimplência;Determinar os dados necessários para coleta e inclusão no BI, encontrando as melhores formas de organizar e armazenar as informações de renegociações;Atuar na análise das curvas de inadimplência, reunindo informações pertinentes, organizando-as de forma lógica e funcional;Analisar e identificar oportunidades nas réguas de cobrança do PJ, políticas de renegociação e comissão para terceiros;Gerar e analisar resultados usando técnicas estatísticas e fornecendo relatórios de progresso, seja de impactos regulatórios ou ainda de análise de desempenho (qualidade e produtividade);Identificar, analisar e interpretar os dados de forma a extrair padrões e tendências, torná-los visíveis e compreensíveis, apontar caminhos e soluções para eventuais problemas, entre outros.Requisitos e QualificaçõesO que você precisa ter ou saber?Superior Completo em áreas de exatas, tecnologia ou similares;Conhecimentos em SAS, SQL e Python;Conhecimentos em Databricks;Conhecimentos intermediários nas ferramentas de BI (Tableau, Looker, PowerBI).Será um diferencial se você tiver:Conhecer clusterização e estratégia de Preço / Cobrança.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4409039228,2026-05-04
Data Scientist I - AI Engineer,Banco Bradesco,"São Paulo, São Paulo, Brazil",2 weeks ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Operações de Negócios (ON)?Somos responsáveis por executar com eficiência as atividades de pós-comercialização dos produtos e serviços da Organização, atendendo as solicitações dos clientes e oferecendo soluções operacionais possibilitando o autosserviço.Modelo de trabalho : Híbrido - 1x PresencialUnidade: Vila Leopoldina/SPComo será seu dia a dia?Sendo Data Scientist I - AI Engineer, atuará na gerência IA e Operações e suas principais atividades serão:Apoiar o desenvolvimento de experimentos de Inteligência Artificial e análises de dados.Auxiliar na criação, testes e validação de soluções iniciais de IA, incluindo uso de IA Generativa.Realizar análises exploratórias de dados e apoiar a validação de hipóteses.Contribuir na elaboração de materiais, apresentações e workshops sobre IA e dados.Documentar experimentos, aprendizados, decisões e resultados obtidos.Trabalhar de forma colaborativa com pessoas mais experientes, aprendendo boas práticas técnicas e analíticas.Requisitos e QualificaçõesO que você precisa ter ou saber?Graduação em andamento ou concluída em Ciência de Dados, Ciência da Computação, Engenharia ou áreas correlatas.Desejável experiência inicial em Ciência de Dados, Analytics ou Inteligência Artificial, adquirida por meio de Estágio, Projetos acadêmicos, Bootcamps e Projetos pessoais.Python (básico a intermediário).Bibliotecas de dados como Pandas e NumPy (nível básico).Noções fundamentais de Machine Learning e Inteligência Artificial.Uso de VS Code com GitHub Copilot+ ou interesse em utilizá-lo.Será um diferencial se você tiver:Interesse ou contato inicial com IA Generativa, LLMs ou automação inteligente.Familiaridade básica com visualização de dados ou análise exploratória.Curiosidade por aplicações práticas de IA em problemas reais.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4403482174,2026-05-04
Cientista de Dados Júnior (Remoto),Mobiauto,"São Paulo, São Paulo, Brazil",3 days ago,"Apaixonados por tecnologia, nossa missão é potencializar o mercado automotivo através da inovação, impulsionando negócios e realizando sonhos.Com nossas soluções, revolucionamos e descomplicamos a relação entre vendedores e compradores de carros, motos e caminhões.Em 2021 nossa marca evoluiu, se juntou ao Banco PAN e ao Grupo BTG, ganhando novas cores, reafirmando o nosso compromisso com a qualidade, transparência e a melhor experiência de nossos clientes.Principais desafios:Desenvolvimento de análises, modelos e produtos de IA, atuando desde a preparação dos dados até o deploy, monitoramento e manutenção dos modelos/produtos de IA em produção;Colaborar na construção de pipelines escaláveis de dados, IA e ML, garantindo eficiência, reprodutibilidade e confiabilidade;Contribuir com a operacionalização de modelos e produtos de IA, incluindo versionamento, testes, documentação, monitoramento e melhoria contínua;Participar da evolução da plataforma de dados e IA, propondo e implementando melhorias arquiteturais, automações e boas práticas de engenharia;Apoiar com análises exploratórias quando necessário, com foco em viabilizar soluções robustas e produtíveis.Quais as principais competências para a posição?Formação superior completa em cursos de Exatas ou TI (Ciência da Computação, Engenharia, Estatística, Sistemas de Informação ou áreas correlatas);Experiência prática com modelos de machine learning ou projetos de IA, foco na implementação em produção;Bons conhecimentos em Python e SQL, com experiência no desenvolvimento de código modular, testável e escalável;Experiência com construção e manutenção de pipelines de dados e/ou ML e/ou IA;Vivência com manipulação de dados em grande volume (Spark/PySpark é um diferencial);Conhecimento em ambientes de nuvem, preferencialmente GCP (BigQuery, Vertex AI, Cloud Storage, etc.), com foco em deploy e operação de soluções;Modelo de atuação: 100% remoto.Benefícios da Mobiauto:Vale Refeição e Vale Alimentação IFood Benefícios (um saldo bem bacana $);Vale Transporte;Participação nos Lucros e Resultados (PPR) com base em avaliação de desempenho;Convênio médico com plano apartamento (sem desconto mensal + coparticipação);Inclusão de dependentes no convênio médico, sem custo adicional;Plano odontológico sem desconto mensal;Empréstimo consignado;Acesso ao GymPass para benefícios em academias e atividades físicas;Day Off no aniversário para celebrar seu dia com liberdade;Parceria exclusiva com o SESC para programas culturais e de lazer;Seguro de Vida para maior segurança e tranquilidade.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4409075145,2026-05-04
Analista Cientista de Dados I,Serasa Experian,"São Paulo, São Paulo, Brazil",2 days ago,"Company DescriptionExperian is a global data and technology company, powering opportunities for people and businesses around the world. We help to redefine lending practices, uncover and prevent fraud, simplify healthcare, create marketing solutions, and gain deeper insights into the automotive market, all using our unique combination of data, analytics and software. We also assist millions of people to realize their financial goals and help them save time and money.We operate across a range of markets, from financial services to healthcare, automotive, agribusiness, insurance, and many more industry segments.We invest in people and new advanced technologies to unlock the power of data. As a FTSE 100 Index company listed on the London Stock Exchange (EXPN), we have a team of 22,500 people across 32 countries. Our corporate headquarters are in Dublin, Ireland. Learn more at experianplc.com.Job DescriptionJob descriptionFormaçãoCiência da Computação / Engenharia de Software / Sistemas de Informação / TI;Matemática / Estatística / Ciência de dados;ou áreas técnicas afins.Qualificação e HabilidadesConhecimento em metodologias ágeis (Scrum, Kanban);Noções de arquitetura de software e APIs;Linguagens de análise de dados (Python, R, SQL)Experiência com ferramentas de BI (Power BI, Tableau);Habilidades InterpessoaisComunicação clara com áreas de negócio.Capacidade crítica, analítica e resolução de problemas.Organização e documentação.Principais ResponsabilidadesExecução das configurações e Parametrizações de Orquestração;Prestar atendimento as Demandas do Setor;Apoio Técnico a Projetos (Ágeis , Preditivos);Execução de Documentação Tecnica e funcional;Consolidação e Apresentação dos dados e Métricas;Analise de Dados;Geração de Dashboards;Preparar/Executar Plano de Ação dos apontamentos identificados;Analise Técnica ;Levantamento de requisitos;Analise das execuções de orquestração;Identificação de padrão/insights;. Suporte à tomada de decisão baseada em dadosQualificationsQualificationsSQLPYTHONPOWERBIFRAUD PREVENTIONDATA MODELINGANALYTICSAdditional InformationA Serasa Experian é muito mais do que você imagina. Com o propósito de criar um futuro melhor, ampliando oportunidades para pessoas e empresas, no Brasil somos mais de 4 mil pessoas que atuam em diversos times e especialidades. Aqui, cada conhecimento e diversidade se complementa e você pode trabalhar no que mais ama, estamos comprometidos a construir uma cultura inclusiva e um ambiente no qual pessoas possam equilibrar a carreira com seus compromissos e interesses pessoais, prezando pelo bem-estar.A gente se dedica muito em ser uma das melhores e mais inovadoras empresas para se trabalhar do país, possibilitando experiências e carreiras incríveis para nossas pessoas. Nossa forte abordagem de pessoas em primeiro lugar é reconhecida externamente por meio de diversas certificações de mercado: fomos premiados pelo Great Place To Work™ em 24 países e pela certificação internacional Top Employers, além de sermos reconhecidos como uma das melhores empresas para jovens profissionais e contarmos com uma avaliação de 4,6 no Glassdoor. Cada reconhecimento nos indica que estamos no caminho certo, proporcionando um ambiente de trabalho cada vez melhor para nossos talentos.Experian Careers - Creating a better tomorrow togetherFind out what its like to work for Experian by clicking hereShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4400682126,2026-05-04
Cientista de Dados (Prevenção à Fraude) - Pleno,Serasa Experian,"São Paulo, São Paulo, Brazil",1 week ago,"Company DescriptionA Serasa Experian é a primeira e a maior Datatech do Brasil. Líder em soluções de inteligência para análise de riscos e oportunidades, com foco nas jornadas de crédito, autenticação e prevenção à fraude. Com tecnologia de ponta, inovação e os melhores talentos, transforma a incerteza do risco na melhor decisão, ajudando pessoas a realizarem seus sonhos e empresas de todos os portes e segmentos a prosperarem.Temos 22.000 pessoas operando em 32 países e a cada dia estamos investindo em novas tecnologias, profissionais talentosos e inovação para ajudar todos os clientes a maximizarem cada oportunidade. Com sede corporativa em Dublin, Irlanda, a Experian está listada na Bolsa de Valores de Londres (EXPN) e compõe o índice FTSE 100.Job DescriptionJob descriptionSomos Uma Área Que Combina Habilidades Técnicas, Conhecimento De Negócio e Visão Analítica. Nossas Decisões São Orientadas Por Dados, Sempre Com o Objetivo De Maximizar Os Resultados Para Nossos Clientes e Aumentar o Valor Gerado. O Que Esperamos De Você Para Essa PosiçãoFormação em Estatística, Ciência de Dados, Matemática, Engenharia ou áreas correlatas.Experiência em análise de dados e conhecimentos em lógica de programaçãoProficiência em SQL, Python, Databricks e PowerBIFacilidade para trabalhar com números e análise de dadosVisão analítica e orientação para resultadosBoa comunicação para apresentar insights de forma claraOrganização e atenção aos detalhesInteração com outras áreasProatividade e vontade de aprenderQualificationsQualificationsFormação em Estatística, Ciência de Dados, Matemática, Engenharia ou áreas correlatas.Experiência em análise de dados e conhecimentos em lógica de programaçãoProficiência em SQL, Python, Databricks e PowerBIAnálise de DadosAutomação de ProcessosCapacidade AnalíticaAdditional InformationA Serasa Experian é muito mais do que você imagina. Com o propósito de criar um futuro melhor, ampliando oportunidades para pessoas e empresas, no Brasil somos mais de 4 mil pessoas que atuam em diversos times e especialidades. Aqui, cada conhecimento e diversidade se complementa e você pode trabalhar no que mais ama, estamos comprometidos a construir uma cultura inclusiva e um ambiente no qual pessoas possam equilibrar a carreira com seus compromissos e interesses pessoais, prezando pelo bem-estar.A gente se dedica muito em ser uma das melhores e mais inovadoras empresas para se trabalhar do país, possibilitando experiências e carreiras incríveis para nossas pessoas. Nossa forte abordagem de pessoas em primeiro lugar é reconhecida externamente por meio de diversas certificações de mercado: fomos premiados pelo Great Place To Work™ em 24 países e pela certificação internacional Top Employers, além de sermos reconhecidos como uma das melhores empresas para jovens profissionais e contarmos com uma avaliação de 4,6 no Glassdoor. Cada reconhecimento nos indica que estamos no caminho certo, proporcionando um ambiente de trabalho cada vez melhor para nossos talentos.Experian Careers - Creating a better tomorrow togetherFind out what its like to work for Experian by clicking hereShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4405495194,2026-05-04
"Junior Data Scientist - QuantumBlack, AI by McKinsey","QuantumBlack, AI by McKinsey","São Paulo, São Paulo, Brazil",2 days ago,"Who You'll Work WithDriving lasting impact and building long-term capabilities with our clients is not easy work. You are the kind of person who thrives in a high performance/high reward culture - doing hard things, picking yourself up when you stumble, and having the resilience to try another way forward.In return for your drive, determination, and curiosity, we'll provide the resources, mentorship, and opportunities you need to become a stronger leader faster than you ever thought possible. Your colleagues—at all levels—will invest deeply in your development, just as much as they invest in delivering exceptional results for clients. Every day, you'll receive apprenticeship, coaching, and exposure that will accelerate your growth in ways you won’t find anywhere else.When you join us, you will have:Continuous learning: Our learning and apprenticeship culture, backed by structured programs, is all about helping you grow while creating an environment where feedback is clear, actionable, and focused on your development. The real magic happens when you take the input from others to heart and embrace the fast-paced learning experience, owning your journey.A voice that matters: From day one, we value your ideas and contributions. You’ll make a tangible impact by offering innovative ideas and practical solutions, all while upholding our unwavering commitment to ethics and integrity. We not only encourage diverse perspectives, but they are critical in driving us toward the best possible outcomes.Global community: With colleagues across 65+ countries and over 100 different nationalities, our firm’s diversity fuels creativity and helps us come up with the best solutions for our clients. Plus, you’ll have the opportunity to learn from exceptional colleagues with diverse backgrounds and experiences.World-class benefits: On top of a competitive salary (based on your location, experience, and skills), we provide a comprehensive benefits package to enable holistic well-being for you and your family.Your ImpactAs a Junior Data Scientist at QuantumBlack, you’ll be part of a multi-disciplinary team using data to drive real-world impact for leading organizations across the globe.In this role, you’ll help solve high-impact business problems by analyzing complex and varied datasets from some of the world’s most influential companies.Working closely with more experienced data scientists, engineers, and designers, you’ll contribute to the development of scalable data science products and solutions—building models, writing efficient code, and translating insights into actions.You’ll grow your skills by:Participating in cross-functional problem-solving sessionsContributing to the development of our internal Data Science ToolboxCollaborating with experts in machine learning, engineering, and designPresenting your work to colleagues and clients, with opportunities to write papers and attend conferences if you wishEvery project is an opportunity to learn, apply your academic knowledge in a practical setting, and make a tangible difference.You will work in our São Paulo office as part of our QuantumBlack team and work with global colleagues from diverse backgrounds and disciplines.From day one, you’ll be paired with a mentor and supported by a collaborative team of data scientists, engineers, designers, and project managers.You will gain hands-on experience across different industries and data challenges, learning how to:Apply mathematics, statistics, and machine learning to real-world dataContribute to large-scale digital and analytics transformationsDevelop solutions that support personalization, marketing, operations, and moreOur culture values curiosity, experimentation, and continuous learning. You will have space to try new approaches, ask questions, and develop both technical and consulting skills. We also place strong emphasis on mentorship, community, and inclusion - ensuring you feel supported and empowered to thrive.Your Qualifications and SkillsBachelor's degree in computer science, statistics, mathematics, physics, engineering, or related fields (graduation between June 2023 and December 2025)Practical coding and modeling experience with a strong foundation in data science conceptsExperience with at least two of the following languages: Python, R, Scala, SQLStrong analytical thinking and problem-solving skills, with the ability to develop efficient and creative solutionsAbility to collaborate in a team and communicate clearly with colleagues and stakeholdersAbility to communicate ideas most effectively - both verbally and in writing - in English and Portuguese. Please submit your CV in English.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4400577343,2026-05-04
Data Scientist,Tabas,"São Paulo, São Paulo, Brazil",1 week ago,"A Tabas é uma startup brasileira de tecnologia do setor imobiliário (proptech), fundada em 2020 e sediada em São Paulo. A empresa atua no desenvolvimento, gestão e locação de apartamentos mobiliados e prontos para morar, oferecendo uma experiência prática, flexível e personalizada para seus clientes.Estamos em busca de um(a) Data Scientist para integrar o nosso time de Dados. Essa pessoa terá papel fundamental na construção de soluções analíticas que impactam diretamente o negócio, especialmente em modelos de precificação e tomada de decisão orientada por dados.Principais responsabilidades:Construir, validar e manter modelos de precificação escaláveis e interpretáveis;Desenvolver e otimizar pipelines de dados, garantindo qualidade e eficiência;Colocar modelos em produção e acompanhar sua performance;Traduzir objetivos de negócio em soluções analíticas robustas;Comunicar resultados e insights de forma clara para stakeholders técnicos e não técnicos.Requisitos:Forte base em Estatística e Machine Learning;Experiência sólida com Python para análise de dados e modelagem;Conhecimento em SQL e experiência com data warehouses (ex.: BigQuery);Capacidade de estruturar código de forma organizada e escalável;Habilidade para resolver problemas de negócio utilizando dados.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4407402115,2026-05-04
Data Scientist III - People Analytics,Banco Bradesco,"Osasco, São Paulo, Brazil",5 days ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Pessoas, Cultura e Performance?Nosso modelo de Gestão de Recursos Humanos está pautado na excelência, no respeito e na transparência em nossas relações, no contínuo investimento no desenvolvimento, no compartilhamento do conhecimento e na valorização do ser humano, sem discriminação. Nosso cuidado com o time está expresso em duas premissas da Política de Gerenciamento dos Recursos Humanos da Organização: Estimular o bom relacionamento entre todos os profissionais da Organização, manter o ambiente de trabalho seguro e saudável e propiciar condições para níveis ótimos de desempenho e produtividade. Contribuir para a melhoria da qualidade de vida dos funcionários, oferecendo condições para o equilíbrio entre o trabalho, a saúde e a família.Modelo de trabalho : Híbrido - 1x PresencialUnidade: Osasco - SPComo será seu dia a dia?Sendo Data Scientist III, atuará na gerência Inteligência de Dados e suas principais atividades serão:Desenvolver e implementar modelos de Machine Learning e técnicas de estatística avançada para análises preditivas.Realizar análises exploratórias e identificar padrões em grandes volumes de dados.Garantir a qualidade, consistência e governança dos dados utilizados nos modelos.Colaborar com engenheiros de dados para integração e deploy de modelos em ambientes de produção.Criar painéis e visualizações para comunicar insights de forma clara e acessível.Traduzir resultados técnicos em informações estratégicas para áreas de negócio.Propor estudos e soluções analíticas para apoiar decisões baseadas em dados.Requisitos e QualificaçõesO que você precisa ter ou saber?Formação superior completa em estatística, matemática, engenharia, ciência de dados ou áreas correlatas.Atuação sólida em modelagem preditiva e aplicação prática de machine learning.Conhecimento avançado em EstatísticaDomínio de Python e bibliotecas para ciência de dados.Conhecimento intermediário em SQL.Vivência intermediária em ambientes cloud (AWS, Azure ou GCP).Habilidade em Data Visualization (Matplotlib, Seaborn, Power BI ou Tableau) para criação de dashboards e comunicação de insights.Será um diferencial se você tiver:Vivência prévia em People Analytics.Contato com LLM (Large Language Models).O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4386598797,2026-05-04
Pesquisador de Campo - Guarulhos/SP,Zukkin - Inteligência de Preços,"Guarulhos, São Paulo, Brazil",6 months ago,"A vaga é para atuar como Pesquisador de Campo em Guarulhos/SPOferecemos uma remuneração de R$75,00 por diária para a realização das pesquisas. Esse valor contempla 8 horas de trabalho diário, permitindo flexibilidade para conciliar com outras atividades. Nosso formato de contratação é no regime MEI com pagamento efetuado todo dia 10.Segue a rota:SEGUNDA-FEIRASão JoãoQnt itens: 400 itensPrazo: 16:00Parque Santo AgostinhoQnt itens: 475 itensPrazo: 16:00AV BRIGADEIRO FARIA LIMAQnt itens: 400 itensPrazo: 16:00Responsabilidades:Realizar pesquisas de campo para coletar informações sobre preços de produtos e serviços;Registrar e analisar os dados obtidos durante as pesquisas;Identificar tendências de mercado relacionadas aos preços pesquisados;Reportar os resultados das pesquisas à equipe responsável;Manter-se atualizado sobre as práticas de precificação do setor.Requisitos:Experiência prévia em pesquisas de campo ou áreas relacionadas.Conhecimento em técnicas de coleta e análise de dados.Habilidade para trabalhar de forma independente e em equipe.Boa comunicação e capacidade de reportar informações de forma clara.Atenção aos detalhes e capacidade de observação.Ensino médio completo.Interessado(a) em participar do nosso processo seletivo?Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4311524203,2026-05-04
Analista de Dados Junior | Afirmativa PCD,Sem Parar,"São Paulo, São Paulo, Brazil",1 week ago,"Unidade de Negócio:Sem PararLocal de trabalho:Sâo Paulo/SPModelo de trabalho:Híbrido 2x3 (ida ao escritório duas vezes na semana)Missão da área que você irá atuar:Coletar, organizar e validar dados para apoiar análises e decisões das áreas internas, garantindo informações confiáveis e bem estruturadas.Objetivos do cargo que você irá atuar:Apoiar a área de dados na preparação, análise e visualização de informações, contribuindo para relatórios, dashboards e melhorias contínuas nos processos de dados.Responsabilidades e atribuiçõesOrganizar, limpar e validar bases de dados, identificando inconsistências, erros e valores ausentes.Extrair informações de bases de dados utilizando SQL para análises recorrentes e pontuais.Apoiar análises em Excel, criando fórmulas, tabelas dinâmicas e gráficos.Desenvolver relatórios e dashboards simples em Power BI para facilitar a visualização das informações.Apoiar a equipe em análises estatísticas básicas e na documentação de processos e resultados.Requisitos e qualificaçõesÉ imprescindível que você tenha:Graduação em Estatística, Matemática, Ciência da Computação, Engenharia ou áreas correlatas.Conhecimento em Excel e SQL.Conhecimento em ferramentas de visualização de dados, como Power BI.Habilidades analíticas, pensamento crítico e capacidade de resolução de problemas.Capacidade de trabalhar em equipe, colaborar com diferentes áreas e lidar com demandas urgentes.Não obrigatório, mas será incrível se você tiver:Interesse em aprender automação de tarefas com Python.Conhecimentos básicos em estatística aplicada à análise de dados.Facilidade para documentar processos e resultados de análises.Perfil proativo, resiliente e com vontade de aprender continuamente.Interesse em evoluir tecnicamente na área de dados e BI.Informações adicionaisFique por dentro do que te oferecemos:Vale-transporte ou estacionamento no escritório;Vale-alimentação ou vale-refeição — você escolhe uma das duas modalidades;Assistência médica;Assistência odontológica;Telemedicina — Disponível 24h por dia, todos os dias da semana;Wellhub (antigo Gympass);Auxílio home office;PLR (Participação nos Lucros e Resultados, de acordo com a política vigente);Day off de aniversário — Folga no seu aniversário e também no aniversário da empresa;Tag Sem Parar — Sem custo;Seguro de vida;Licença parental — Afastamento remunerado para mães, pais ou responsáveis para que possam acolher a chegada de um filho(a), por nascimento ou adoção;Incentivo educacional — até 25% de desconto em pós-graduação ou MBA;Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4401685031,2026-05-04
