title,company,location,posted,description,applicants,work_mode,link,data_coleta
Data Scientist I,Banco Bradesco,"Osasco, São Paulo, Brazil",6 days ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Cobrança e Recuperação de Créditos (DRC)?Temos como missão garantir a aplicação da Política de Cobrança e Recuperação de Créditos, estabelecendo um processo estruturado para cobrança dos vencidos, gestão de alçadas, regras e limites de descontos nas regularizações de dívidas, atribuição de responsabilidade e de delegação de autoridade, segregando funções e assegurando a existência de controles efetivos que permitam o cumprimento das diretrizes da Organização.Modelo de trabalho : Híbrido - 2x PresencialUnidade: Osasco/SPComo será seu dia a dia?Sendo Data Scientist I - Precificação e Cobrança, atuará na gerência Varejo PJ - Estratégia de Precificação e suas principais atividades serão:Identificar dados de fontes primárias ou secundárias necessários para a análise de oportunidades em redução de inadimplência;Determinar os dados necessários para coleta e inclusão no BI, encontrando as melhores formas de organizar e armazenar as informações de renegociações;Atuar na análise das curvas de inadimplência, reunindo informações pertinentes, organizando-as de forma lógica e funcional;Analisar e identificar oportunidades nas réguas de cobrança do PJ, políticas de renegociação e comissão para terceiros;Gerar e analisar resultados usando técnicas estatísticas e fornecendo relatórios de progresso, seja de impactos regulatórios ou ainda de análise de desempenho (qualidade e produtividade);Identificar, analisar e interpretar os dados de forma a extrair padrões e tendências, torná-los visíveis e compreensíveis, apontar caminhos e soluções para eventuais problemas, entre outros.Requisitos e QualificaçõesO que você precisa ter ou saber?Superior Completo em áreas de exatas, tecnologia ou similares;Conhecimentos em SAS, SQL e Python;Conhecimentos em Databricks;Conhecimentos intermediários nas ferramentas de BI (Tableau, Looker, PowerBI).Será um diferencial se você tiver:Conhecer clusterização e estratégia de Preço / Cobrança.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4409039228,2026-05-07
Data Scientist I - AI Engineer,Banco Bradesco,"São Paulo, São Paulo, Brazil",2 weeks ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Operações de Negócios (ON)?Somos responsáveis por executar com eficiência as atividades de pós-comercialização dos produtos e serviços da Organização, atendendo as solicitações dos clientes e oferecendo soluções operacionais possibilitando o autosserviço.Modelo de trabalho : Híbrido - 1x PresencialUnidade: Vila Leopoldina/SPComo será seu dia a dia?Sendo Data Scientist I - AI Engineer, atuará na gerência IA e Operações e suas principais atividades serão:Apoiar o desenvolvimento de experimentos de Inteligência Artificial e análises de dados.Auxiliar na criação, testes e validação de soluções iniciais de IA, incluindo uso de IA Generativa.Realizar análises exploratórias de dados e apoiar a validação de hipóteses.Contribuir na elaboração de materiais, apresentações e workshops sobre IA e dados.Documentar experimentos, aprendizados, decisões e resultados obtidos.Trabalhar de forma colaborativa com pessoas mais experientes, aprendendo boas práticas técnicas e analíticas.Requisitos e QualificaçõesO que você precisa ter ou saber?Graduação em andamento ou concluída em Ciência de Dados, Ciência da Computação, Engenharia ou áreas correlatas.Desejável experiência inicial em Ciência de Dados, Analytics ou Inteligência Artificial, adquirida por meio de Estágio, Projetos acadêmicos, Bootcamps e Projetos pessoais.Python (básico a intermediário).Bibliotecas de dados como Pandas e NumPy (nível básico).Noções fundamentais de Machine Learning e Inteligência Artificial.Uso de VS Code com GitHub Copilot+ ou interesse em utilizá-lo.Será um diferencial se você tiver:Interesse ou contato inicial com IA Generativa, LLMs ou automação inteligente.Familiaridade básica com visualização de dados ou análise exploratória.Curiosidade por aplicações práticas de IA em problemas reais.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4403482174,2026-05-07
"Especialista de Desenvolvimento (Foco Protheus ADVPL, MVC, TL++)",Italac,"São Paulo, São Paulo, Brazil",2 days ago,"Promover a inovação e a criatividade no desenvolvimento de software, explorando novas abordagens, ferramentas e técnicas para melhorar a eficiência, a funcionalidade e a usabilidade dos produtos;Colaborar com a equipe de gerenciamento de projetos e stakeholders para entender e traduzir as necessidades do cliente em requisitos funcionais e técnicos claros e alcançáveis;Desenvolver a arquitetura de software para garantir que os sistemas sejam escaláveis, seguros, robustos e de fácil manutenção, considerando as melhores práticas de desenvolvimento e os padrões da indústria;Escrever código limpo, eficiente e de alta qualidade para implementar as funcionalidades do software, utilizando as linguagens de programação e tecnologias mais adequadas para cada projeto;Realizar testes rigorosos para garantir a qualidade do software, identificar e corrigir bugs e problemas de desempenho, assegurando que o produto final atenda aos padrões de qualidade esperados;Trabalhar em conjunto com equipes multifuncionais, como desenvolvedores, analistas de negócios, UX/UI designers e engenheiros de qualidade, para criar soluções integradas e coerentes;Permanecer atualizado com as tendências e avanços tecnológicos, explorando novas ferramentas, frameworks e metodologias para melhorar continuamente os processos de desenvolvimento;Participar de estimativas de esforço, planejamento de projetos e acompanhamento das atividades para garantir a entrega dentro dos prazos estabelecidos;Oferecer suporte técnico ao cliente e à equipe interna durante a implantação e pós implementação do software e solucionando problemas e fornecendo soluções eficazes;Implementar rotinas de testes automatizados.Responsabilidades e atribuiçõesPrestar suporte na manutenção de banco de dados e SQL, verificando situações ocorridas e transmitindo aos analistas, para garantir a integridade e desempenho do sistema;Levantar, analisar, implantar e propor melhorias nos sistemas e relatórios a fim de garantir níveis de aderência e controle adequados a todos os processos da empresa.Estar sempre atualizado quanto aos processos de sua responsabilidade, buscando oportunidades de melhoria, adoção de melhores práticas e novas tecnologias.Cumprir com as normas e regras internas, de acordo com a Ordem de Serviço (OS) de Segurança e Medicina do Trabalho e instruções de trabalho, em consonância com procedimentos de Qualidade, Meio Ambiente, Saúde e Segurança Ocupacional, cumprindo ainda os requisitos legais e outros requisitos na execução de suas atividades e rotinas visando a saúde e segurança no desempenho de suas atividades.Requisitos e qualificaçõesSuperior Completo em Analise e Desenvolvimento de Sistema e áreas afins;Atuação com Desenvolvimento ERP Protheus TotvsInformações adicionaisAtuação no modelo 100% presencial.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4408177970,2026-05-07
Analista Cientista de Dados I,Serasa Experian,"São Paulo, São Paulo, Brazil",5 days ago,"Company DescriptionExperian is a global data and technology company, powering opportunities for people and businesses around the world. We help to redefine lending practices, uncover and prevent fraud, simplify healthcare, create marketing solutions, and gain deeper insights into the automotive market, all using our unique combination of data, analytics and software. We also assist millions of people to realize their financial goals and help them save time and money.We operate across a range of markets, from financial services to healthcare, automotive, agribusiness, insurance, and many more industry segments.We invest in people and new advanced technologies to unlock the power of data. As a FTSE 100 Index company listed on the London Stock Exchange (EXPN), we have a team of 22,500 people across 32 countries. Our corporate headquarters are in Dublin, Ireland. Learn more at experianplc.com.Job DescriptionJob descriptionFormaçãoCiência da Computação / Engenharia de Software / Sistemas de Informação / TI;Matemática / Estatística / Ciência de dados;ou áreas técnicas afins.Qualificação e HabilidadesConhecimento em metodologias ágeis (Scrum, Kanban);Noções de arquitetura de software e APIs;Linguagens de análise de dados (Python, R, SQL)Experiência com ferramentas de BI (Power BI, Tableau);Habilidades InterpessoaisComunicação clara com áreas de negócio.Capacidade crítica, analítica e resolução de problemas.Organização e documentação.Principais ResponsabilidadesExecução das configurações e Parametrizações de Orquestração;Prestar atendimento as Demandas do Setor;Apoio Técnico a Projetos (Ágeis , Preditivos);Execução de Documentação Tecnica e funcional;Consolidação e Apresentação dos dados e Métricas;Analise de Dados;Geração de Dashboards;Preparar/Executar Plano de Ação dos apontamentos identificados;Analise Técnica ;Levantamento de requisitos;Analise das execuções de orquestração;Identificação de padrão/insights;. Suporte à tomada de decisão baseada em dadosQualificationsQualificationsSQLPYTHONPOWERBIFRAUD PREVENTIONDATA MODELINGANALYTICSAdditional InformationA Serasa Experian é muito mais do que você imagina. Com o propósito de criar um futuro melhor, ampliando oportunidades para pessoas e empresas, no Brasil somos mais de 4 mil pessoas que atuam em diversos times e especialidades. Aqui, cada conhecimento e diversidade se complementa e você pode trabalhar no que mais ama, estamos comprometidos a construir uma cultura inclusiva e um ambiente no qual pessoas possam equilibrar a carreira com seus compromissos e interesses pessoais, prezando pelo bem-estar.A gente se dedica muito em ser uma das melhores e mais inovadoras empresas para se trabalhar do país, possibilitando experiências e carreiras incríveis para nossas pessoas. Nossa forte abordagem de pessoas em primeiro lugar é reconhecida externamente por meio de diversas certificações de mercado: fomos premiados pelo Great Place To Work™ em 24 países e pela certificação internacional Top Employers, além de sermos reconhecidos como uma das melhores empresas para jovens profissionais e contarmos com uma avaliação de 4,6 no Glassdoor. Cada reconhecimento nos indica que estamos no caminho certo, proporcionando um ambiente de trabalho cada vez melhor para nossos talentos.Experian Careers - Creating a better tomorrow togetherFind out what its like to work for Experian by clicking hereShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4400682126,2026-05-07
Analista de Ciência de Dados em IA Pleno,banco BV,"São Paulo, São Paulo, Brazil",2 days ago,"Somosum dos maiores bancos privados do Brasil, conforme o ranking do Banco Central. E temos muito orgulho em dizer que, pelo segundo ano consecutivo,fomos reconhecidos como a melhor instituição financeira para trabalhar no Brasil, segundo o ranking da GPTW 2025! Também recebemos o selo de Diversidade na categoria Mulher, reforçando nosso compromisso com a equidade.Nossa cultura acontece de verdade: sendo simples, corretos, parceiros e corajosos. Valorizamos as relações, a inovação e um ambiente leve, cada vez mais colaborativo e com intencionalidade no avanço da diversidade e inclusão.Estamos em constante evolução e construímos#parceriasde sucesso para entregarmos nosso propósito detornar mais tranquila a vida financeira de pessoas e empresas.Se identificou? Então venha trabalhar com a gente!Responsabilidades:Atua no treinamento e avaliação de modelos e prompts, fine-tuning, otimização de chunking e tokenização, detecção de vieses, adversarial prompt testing, escolha de embeddings (apoio a RAG);Treinar e avaliar modelos de IA generativa, incluindo LLMs e modelos multimodais;Desenvolver e otimizar prompts, incluindo testes adversariais e mitigação de riscos;Realizar fine-tuning e ajuste de hiperparâmetros para maximizar performance;Implementar estratégias de chunking e tokenização para eficiência e qualidade;Detectar e corrigir vieses em dados e modelos, garantindo conformidade ética;Selecionar e validar embeddings para aplicações RAG (Retrieval-Augmented Generation);Monitorar métricas de qualidade, robustez e segurança dos modelos;Colaborar como Especialista com engenheiros e arquitetos para integração segura em pipelines produtivosRequisitos técnicos desejáveis:Modelos de IA Generativa: LLMs, Diffusion Models, arquiteturas Transformer;Fine-tuning e Prompt Engineering: técnicas avançadas, RLHF (Reinforcement Learning from Human Feedback);Tokenização e Chunking: estratégias para otimização de contexto;Embeddings e RAG: escolha, avaliação e integração com mecanismos de busca;Bias & Fairness: técnicas de detecção e mitigação de vieses;Segurança e Robustez: adversarial testing, jailbreak prevention;Ferramentas e Frameworks: ADK, CrewAI, Agno, LangChain, LangGraphInformações que podem ajudar:Modelo hibrido 2X SP;Modelo CLT;Horário flexível =)Diversidade e inclusãoO BV atua intencionalmente em prol da aceleração da equidade e representatividade no mercado financeiro, respeitando e apoiando a diversidade em toda sua pluralidade e interseccionalidade, garantindo uma transformação social positiva.Por isso, convidamos pessoas negras, mulheres, profissionais com deficiência, comunidade LGBTQIA+ e pessoas de qualquer idade a conhecerem a gente um pouco mais e a se inscreverem nesta vaga.We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4410556825,2026-05-07
Cientista de Dados (Prevenção à Fraude) - Pleno,Serasa Experian,"São Paulo, São Paulo, Brazil",2 weeks ago,"Company DescriptionA Serasa Experian é a primeira e a maior Datatech do Brasil. Líder em soluções de inteligência para análise de riscos e oportunidades, com foco nas jornadas de crédito, autenticação e prevenção à fraude. Com tecnologia de ponta, inovação e os melhores talentos, transforma a incerteza do risco na melhor decisão, ajudando pessoas a realizarem seus sonhos e empresas de todos os portes e segmentos a prosperarem.Temos 22.000 pessoas operando em 32 países e a cada dia estamos investindo em novas tecnologias, profissionais talentosos e inovação para ajudar todos os clientes a maximizarem cada oportunidade. Com sede corporativa em Dublin, Irlanda, a Experian está listada na Bolsa de Valores de Londres (EXPN) e compõe o índice FTSE 100.Job DescriptionJob descriptionSomos Uma Área Que Combina Habilidades Técnicas, Conhecimento De Negócio e Visão Analítica. Nossas Decisões São Orientadas Por Dados, Sempre Com o Objetivo De Maximizar Os Resultados Para Nossos Clientes e Aumentar o Valor Gerado. O Que Esperamos De Você Para Essa PosiçãoFormação em Estatística, Ciência de Dados, Matemática, Engenharia ou áreas correlatas.Experiência em análise de dados e conhecimentos em lógica de programaçãoProficiência em SQL, Python, Databricks e PowerBIFacilidade para trabalhar com números e análise de dadosVisão analítica e orientação para resultadosBoa comunicação para apresentar insights de forma claraOrganização e atenção aos detalhesInteração com outras áreasProatividade e vontade de aprenderQualificationsQualificationsFormação em Estatística, Ciência de Dados, Matemática, Engenharia ou áreas correlatas.Experiência em análise de dados e conhecimentos em lógica de programaçãoProficiência em SQL, Python, Databricks e PowerBIAnálise de DadosAutomação de ProcessosCapacidade AnalíticaAdditional InformationA Serasa Experian é muito mais do que você imagina. Com o propósito de criar um futuro melhor, ampliando oportunidades para pessoas e empresas, no Brasil somos mais de 4 mil pessoas que atuam em diversos times e especialidades. Aqui, cada conhecimento e diversidade se complementa e você pode trabalhar no que mais ama, estamos comprometidos a construir uma cultura inclusiva e um ambiente no qual pessoas possam equilibrar a carreira com seus compromissos e interesses pessoais, prezando pelo bem-estar.A gente se dedica muito em ser uma das melhores e mais inovadoras empresas para se trabalhar do país, possibilitando experiências e carreiras incríveis para nossas pessoas. Nossa forte abordagem de pessoas em primeiro lugar é reconhecida externamente por meio de diversas certificações de mercado: fomos premiados pelo Great Place To Work™ em 24 países e pela certificação internacional Top Employers, além de sermos reconhecidos como uma das melhores empresas para jovens profissionais e contarmos com uma avaliação de 4,6 no Glassdoor. Cada reconhecimento nos indica que estamos no caminho certo, proporcionando um ambiente de trabalho cada vez melhor para nossos talentos.Experian Careers - Creating a better tomorrow togetherFind out what its like to work for Experian by clicking hereShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4405495194,2026-05-07
Cientista de Dados,XP Inc.,"São Paulo, São Paulo, Brazil",1 day ago,"Sobre nósA XP Inc. é uma das maiores instituições financeiras independente do Brasil, dona das marcas XP, Rico, Clear, XP Educação, InfoMoney, entre outras. Com mais de 4,6 milhões de clientes ativos e um valor superior a R$ 1,1 trilhão de ativos sob custódia, há 24 anos vem transformando o mercado financeiro para melhorar a vida das pessoas.Com uma cultura marcante guiada por quatro valores -Sonho Grande, Espírito Empreendedor, Foco no Cliente e Mente Aberta- a XP Inc. está sempre em busca dos melhores talentos que tem ambição de fazer o impossível.>> Sobre a vaga:Esta vaga é direcionada a profissionais detodos os níveis de experiência dentro da trilha de analistasque desejam atuar comocientistas de dadosna XP Inc., desde onível assistente até o sênior.Somos um lugar formado por pessoas que sonham grande, focamos em aprendizado constante em um ambiente com muita liberdade para que você possa criar e deixar a sua marca. Além disso, você trabalhará ao lado de pessoas diversas e talentosas que irão te ajudar a usar todo o seu potencial e gerar o maior impacto possível.Desafios Que Você Vai Encontrar Por AquiAmbiente dinâmico e aberto para novas ideias;Liberdade para trilhar uma carreira protagonista;Espaço para desenvolvimento e aprendizado constantes.O que buscamos e principais responsabilidadesComo cientista de dados, com apoio do centro de excelência de Data Science & Machine Learning, essa pessoa será responsável por construir produtos de dados para otimizar tomada de decisão na companhia, como modelos de classificação/regressão, otimização de heurísticas e análises estatísticas.Principais ResponsabilidadesRealizar estudos e análises com grande volume de dados para embasar decisões estratégicas;Desenvolver uma variedade de modelos de aprendizagem de máquina para resolver problemas específicos e otimizar processos;Participar e conduzir reuniões com stakeholders para alinhar expectativas e comunicar resultados;Trabalhar em conjunto com equipes de diferentes áreas (como engenharia, marketing e produto) para entender as necessidades do negócio e traduzir essas necessidades em soluções baseadas em dados.Realizar testes e validações rigorosas dos modelos e soluções implementadas, assegurando a qualidade e a confiabilidade dos resultados.Pré-requisitos Para CandidaturaTer a nossa culturaConhecimento prático em Python, com experiência na construção, treinamento e avaliação de modelos de machine learning.;Conhecimentos em estatística, probabilidade, técnicas de modelagem estatística, aprendizado de máquina, otimização e sistemas de recomendação;Capacidade de analisar problemas complexos e desenvolver soluções baseadas em dados, abordando questões de negócios com uma mentalidade analítica;Paixão por tecnologia e inovação, com interesse ativo em acompanhar tendências e as melhores práticas da área de ML;Habilidade de comunicação para interagir com diferentes áreas, stakeholders e cientistas de dados;Residir em São Paulo e possuir disponibilidade para atuar no modelo híbrido (3x na semana);DiferencialExperiência prática em DatabricksConhecimento e vivência na manipulação e análise de dados financeiros, com a capacidade de extrair insights relevantes para o setor;Conhecimento prático do framework Kedro, com experiência em sua aplicação para estruturar e gerenciar projetos de ciência de dados de forma eficiente;Experiência com modelos de otimização linearSe identificou com a XP Inc. e com a oportunidade?Inscreva-se e venha conquistar o impossível com a gente!Benefícios:Saúde e Bem-estarPlano de saúdePlano odontológicoWellhub (Gympass)ZenklubSeguro de VidaiFood Benefícios (VA e VR flexível)Vale TransporteNew Value (clube de benefícios)Licença parental: maternidade de 6 meses e paternidade de 20 dias.Auxílio CrecheVida FinanceiraFundos de Investimentos ExclusivosAssessoria de InvestimentosCartão XP Visa Infinite sem anuidadeCrédito (consignado, home equity, CCB Imobiliário, etc.)Modelo de Trabalho Presencial FlexívelO nosso modelo de trabalho varia de acordo com a função, podendo ser totalmente presencial para frentes de negócio e mais flexível para outras equipes.Seguimos um modelo com mais frequência presencial, mas sempre guiado por flexibilidade e autonomia com a responsabilidade da nossa cultura empreendedora.Aqui na XP Inc., valorizamos as interações pessoais e acreditamos no uso do escritório como uma ferramenta para potencializar nossas relações no trabalho.Ao seguir com a inscrição, você declara que leu, compreendeu e concorda com a Política de Privacidade do Grupo XP Inc. e de seus fornecedores e parceiros que apoiam com a realização do processo seletivo. O Grupo XP Inc. poderá utilizar de soluções de inteligência artificial para apoiar a equipe de recrutamento no decorrer do processo, o que poderá envolver o tratamento de seus dados pessoais para tal finalidade, conforme princípios da Lei Geral de Proteção de Dados e da Política de Privacidade do Grupo XP Inc.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4198283063,2026-05-07
"Junior Data Scientist - QuantumBlack, AI by McKinsey","QuantumBlack, AI by McKinsey","São Paulo, São Paulo, Brazil",5 days ago,"Who You'll Work WithDriving lasting impact and building long-term capabilities with our clients is not easy work. You are the kind of person who thrives in a high performance/high reward culture - doing hard things, picking yourself up when you stumble, and having the resilience to try another way forward.In return for your drive, determination, and curiosity, we'll provide the resources, mentorship, and opportunities you need to become a stronger leader faster than you ever thought possible. Your colleagues—at all levels—will invest deeply in your development, just as much as they invest in delivering exceptional results for clients. Every day, you'll receive apprenticeship, coaching, and exposure that will accelerate your growth in ways you won’t find anywhere else.When you join us, you will have:Continuous learning: Our learning and apprenticeship culture, backed by structured programs, is all about helping you grow while creating an environment where feedback is clear, actionable, and focused on your development. The real magic happens when you take the input from others to heart and embrace the fast-paced learning experience, owning your journey.A voice that matters: From day one, we value your ideas and contributions. You’ll make a tangible impact by offering innovative ideas and practical solutions, all while upholding our unwavering commitment to ethics and integrity. We not only encourage diverse perspectives, but they are critical in driving us toward the best possible outcomes.Global community: With colleagues across 65+ countries and over 100 different nationalities, our firm’s diversity fuels creativity and helps us come up with the best solutions for our clients. Plus, you’ll have the opportunity to learn from exceptional colleagues with diverse backgrounds and experiences.World-class benefits: On top of a competitive salary (based on your location, experience, and skills), we provide a comprehensive benefits package to enable holistic well-being for you and your family.Your ImpactAs a Junior Data Scientist at QuantumBlack, you’ll be part of a multi-disciplinary team using data to drive real-world impact for leading organizations across the globe.In this role, you’ll help solve high-impact business problems by analyzing complex and varied datasets from some of the world’s most influential companies.Working closely with more experienced data scientists, engineers, and designers, you’ll contribute to the development of scalable data science products and solutions—building models, writing efficient code, and translating insights into actions.You’ll grow your skills by:Participating in cross-functional problem-solving sessionsContributing to the development of our internal Data Science ToolboxCollaborating with experts in machine learning, engineering, and designPresenting your work to colleagues and clients, with opportunities to write papers and attend conferences if you wishEvery project is an opportunity to learn, apply your academic knowledge in a practical setting, and make a tangible difference.You will work in our São Paulo office as part of our QuantumBlack team and work with global colleagues from diverse backgrounds and disciplines.From day one, you’ll be paired with a mentor and supported by a collaborative team of data scientists, engineers, designers, and project managers.You will gain hands-on experience across different industries and data challenges, learning how to:Apply mathematics, statistics, and machine learning to real-world dataContribute to large-scale digital and analytics transformationsDevelop solutions that support personalization, marketing, operations, and moreOur culture values curiosity, experimentation, and continuous learning. You will have space to try new approaches, ask questions, and develop both technical and consulting skills. We also place strong emphasis on mentorship, community, and inclusion - ensuring you feel supported and empowered to thrive.Your Qualifications and SkillsBachelor's degree in computer science, statistics, mathematics, physics, engineering, or related fields (graduation between June 2023 and December 2025)Practical coding and modeling experience with a strong foundation in data science conceptsExperience with at least two of the following languages: Python, R, Scala, SQLStrong analytical thinking and problem-solving skills, with the ability to develop efficient and creative solutionsAbility to collaborate in a team and communicate clearly with colleagues and stakeholdersAbility to communicate ideas most effectively - both verbally and in writing - in English and Portuguese. Please submit your CV in English.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4400577343,2026-05-07
Pesquisador de Campo - Guarulhos/SP,Zukkin - Inteligência de Preços,"Guarulhos, São Paulo, Brazil",7 months ago,"A vaga é para atuar como Pesquisador de Campo em Guarulhos/SPOferecemos uma remuneração de R$75,00 por diária para a realização das pesquisas. Esse valor contempla 8 horas de trabalho diário, permitindo flexibilidade para conciliar com outras atividades. Nosso formato de contratação é no regime MEI com pagamento efetuado todo dia 10.Segue a rota:SEGUNDA-FEIRASão JoãoQnt itens: 400 itensPrazo: 16:00Parque Santo AgostinhoQnt itens: 475 itensPrazo: 16:00AV BRIGADEIRO FARIA LIMAQnt itens: 400 itensPrazo: 16:00Responsabilidades:Realizar pesquisas de campo para coletar informações sobre preços de produtos e serviços;Registrar e analisar os dados obtidos durante as pesquisas;Identificar tendências de mercado relacionadas aos preços pesquisados;Reportar os resultados das pesquisas à equipe responsável;Manter-se atualizado sobre as práticas de precificação do setor.Requisitos:Experiência prévia em pesquisas de campo ou áreas relacionadas.Conhecimento em técnicas de coleta e análise de dados.Habilidade para trabalhar de forma independente e em equipe.Boa comunicação e capacidade de reportar informações de forma clara.Atenção aos detalhes e capacidade de observação.Ensino médio completo.Interessado(a) em participar do nosso processo seletivo?Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4311524203,2026-05-07
Cientista de Dados Sênior - Prevenção a Fraudes,TotalPass Brasil,"São Paulo, São Paulo, Brazil",7 months ago,"DESCRIÇÃONosso time de Dados em Prevenção a Fraude atua de maneira analítica observando padrões e comportamentos para manter nosso aplicativo cada vez mais seguro. Hoje tem participação expressiva nos resultados da área de tecnologia. Trabalhamos em um ambiente que valoriza a comunicação aberta, a inovação e o desenvolvimento contínuo.Como Será o Seu Dia a DiaPlenejar, desenvolver e implementar modelos estatísticos e algoritmos de machine learning para detectar fraudes de forma escalável e com alta precisão.Fomentar a criação de segmentações comportamentais e análises preditivas, utilizando técnicas avançadas de modelagem.Analisar grandes volumes de dados, propondo estratégias e soluções para otimizar a prevenção a fraudes.Fornecer insights estratégicos para a liderança sobre tendências de fraude, comportamentos suspeitos e melhorias em processos.Mentorizar e treinar membros da equipe júnior e pleno, promovendo o compartilhamento de conhecimentos e melhores práticas.Trabalhar em colaboração com outras áreas para garantir que as soluções sejam alinhadas às necessidades de negócio e que os modelos se integrem eficientemente às plataformas e sistemas.Manter-se atualizado sobre as tendências e inovações no campo da prevenção a fraudes e implementar soluções de ponta.O Que Esperamos Que Você TenhaREQUISITOSExperiência avançada em linguagens de programação como Python, SQL, R, e frameworks de Machine Learning.Sólido conhecimento em manipulação de grandes volumes de dados e ambientes de nuvem, com foco em AWS.Capacidade de desenvolver e implementar modelos preditivos e de análise de dados de forma escalável e eficiente.Conhecimento em metodologias ágeis e experiência em ambientes de trabalho colaborativos.Formação acadêmica avançada em Estatística, Matemática, Ciência da Computação ou áreas relacionadas.Capacidade de tomar decisões baseadas em dados e resultados.Comunicação clara com stakeholders e capacidade de apresentar soluções estratégicas.Excelente capacidade de comunicação tanto técnica, quanto para públicos não técnicos.Visão crítica e de inovação para aprimorar processos e implementar novas abordagens.Regime de contratação de tipo: Efetivo – CLTJornada: Período IntegralÁrea e especialização profissional: Informática, TI, Telecomunicações - Processamento de DadosNível hierárquico: AnalistaEscolaridade Mínima: Ensino SuperiorShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4301726573,2026-05-07
