title,company,location,posted,description,applicants,work_mode,link,data_coleta
Data Scientist II,Banco Bradesco,"Osasco, São Paulo, Brazil",2 weeks ago,"Sobre o BradescoA gente acredita no poder da confiança. Confiança que aproxima, orienta e transforma a vida das pessoas no dia a dia. Entrar no Bradesco é fazer parte de um momento real de transformação. Um ambiente que combina a solidez de uma história construída ao longo de décadas com a evolução constante de quem está sempre olhando para frente. Aqui, você encontra espaço para aprender, crescer e assumir protagonismo na sua trajetória, com apoio, estrutura e oportunidades que acompanham o seu desenvolvimento. Mais do que trabalhar em uma grande instituição, é sobre fazer parte de um time que impacta milhões de pessoas, contribui para o desenvolvimento do país e constrói, todos os dias, um futuro mais acessível e sustentável para a sociedade.Sobre a áreaCRM: Gerencia estratégias de relacionamento com clientes por meio do uso de dados e inteligência analítica. Atua na segmentação de públicos e na personalização de ofertas, comunicações e jornadas, maximizando relevância e engajamento. Contribui para aquisição, fidelização e crescimento, apoiando decisões comerciais e a evolução da experiência do cliente.Como será seu dia a dia?Como Data Scientist II, você atuará na área de Modelagem e suas principais atividades serão:Desenvolver modelos de Machine Learning e modelos estatísticos (propensão, classificação, regressão, segmentação e recomendação);Realizar análises exploratórias e diagnósticas para identificação de oportunidades de negócio;Construir e manter pipelines de dados e features reutilizáveis;Elaborar documentação técnica de modelos e apoiar processos de governança;Participar de revisões técnicas e da evolução contínua dos modelos existentes;Traduzir análises complexas em recomendações práticas para stakeholders;Contribuir para a evolução dos ativos analíticos da área.Modelo de trabalhoHíbrido - 1x PresencialUnidade: Osasco - SPPerfil que buscamosValorizamos quem entende o cliente em profundidade, trabalha em parceria e transforma conhecimento em entregas com impacto. Profissionais com senso de dono, consistência na execução e foco em resultado, que evoluem continuamente, compartilham aprendizados e usam tecnologia para transformar desafios em soluções relevantes para o negócio.RequisitosGraduação ou Pós-Graduação em Ciência de Dados, Estatística, Matemática, Economia, Engenharia, Computação, Sistemas de Informação ou áreas correlatas;Conhecimento em Python, SQL, Databricks, SAS, Power BI e Tableau;Vivência em desenvolvimento e validação de modelos analíticos;Vivência com visualização de dados e construção de painéis analíticos;Inglês técnico básico.Será um diferencial se você tiver:Conhecimentos em Spark, Hive e HBase;Experiência com Azure, AWS ou GCP;Certificações ou especializações na área de Data Science e Analytics.O que você encontra aquiCuidar de vocêPlano de saúde e odontológicoSeguro de vidaViva Bem: programa de saúde, bem-estar e qualidade de vidaTotalPassCrescer com vocêUniversidade corporativa Bradesco (Unibrad)Parcerias educacionaisSegurança para o seu futuroParticipação nos lucros ou Bônus (conforme a elegibilidade de cargo)Previdência privadaCondições especiais em produtos e serviçosIsenção de Tarifas: condições especiais em diversos produtos e serviçosApoio à sua vida e à sua famíliaVale alimentação e refeição13ª cesta alimentaçãoAuxílio creche ou babáLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoLicença Paternidade estendida de 20 diasVale transporte opcionalTudo pensado para apoiar sua jornada de crescimento com equilíbrio, segurança e oportunidade.DiversidadeNo Bradesco, diversidade é valor e estratégia. Trabalhamos para construir um ambiente inclusivo e um quadro de colaboradores que reflita a diversidade da sociedade brasileira. Por isso, valorizamos pessoas com diferentes histórias e características, como gênero, raça, orientação sexual, deficiência, idade e outras dimensões da diversidade.Se você acredita na confiança como base para transformar, gosta de desafios e quer crescer em um ambiente que evolui junto com você, seu lugar pode ser aqui. Vem ser Bradesco!Vem ser Bradesco com #ConfiançaParaTransformar!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4455524240,2026-09-01
Cientista de dados Pleno,Nio,"São Paulo, São Paulo, Brazil",17 hours ago,"Na Nio, acreditamos que a tecnologia conecta pessoas e transforma o futuro. Somos uma empresa inovadora e focada em excelência, operando com uma cultura dinâmica e colaborativa. Nosso time trabalha com autonomia, paixão e compromisso, sempre em busca dos melhores resultados.Estamos buscando um(a) Data Scientist para integrar nosso time de dados, com foco em transformar dados complexos em insights acionáveis que orientem decisões estratégicas do negócio.Responsabilidades e atribuiçõesDesenvolver e manter modelos analíticos e preditivos em Python, desde a exploração dos dados até o deploy em produção.Trabalhar próximo às áreas de negócio para entender problemas, formular hipóteses e comunicar descobertas de forma clara e objetiva.Garantir a qualidade, reprodutibilidade e escalabilidade das soluções entregues.Analisar e interpretar grandes volumes de dados para identificar padrões e tendências.Propor e implementar soluções inovadoras para desafios de negócio utilizando técnicas de ciência de dados.Requisitos e qualificaçõesFluência em Python para análise de dados e modelagem (pandas, scikit-learn, statsmodels ou similares).Sólida base em estatística — testes de hipótese, distribuições, regressão, inferência.Capacidade de estruturar problemas ambíguos e propor soluções com autonomia.Boa comunicação para traduzir resultados técnicos para públicos não técnicos.Diferenciais: Familiaridade com ambientes cloud (GCP, AWS ou Azure).Experiência com experimentos A/B e causalidade.Formação superior em Ciência da Computação, Engenharia, Estatística, Matemática ou áreas correlatas.Pós-graduação ou mestrado em Ciência de Dados ou áreas afins (desejável).Informações adicionaisBenefícios:Vale Alimentação e/ou RefeiçãoVale TransporteAssistência MédicaAssistência OdontológicaSeguro de VidaPrevidência PrivadaPrograma de participação nos resultados (PPR)Auxílio FarmáciaAuxílio crecheFlexibilidade de horárioClube de Vantagens V.talLicença maternidade estendida (6 meses)Licença paternidade estendida (20 dias)O FUTURO PASSA POR AQUI E É COM VOCÊ QUE IREMOS CONSTRUÍ-LONós somos a V.tal, uma empresa que nasceu com o propósito de viabilizar a conexão com o mundo digital transformando a vida das pessoas.Trabalhamos para ajudar a incluir o Brasil no topo da lista dos países mais digitalizados do mundo, promovendo a inclusão digital, impulsionando novos negócios e estimulando o desenvolvimento regional.E isso é possível porque já nascemos com a maior rede de fibra ótica do Brasil e com um time que faz acontecer. Somos uma rede neutra, compartilhada com operadoras, provedores e parceiros de todos os tamanhos e regiões. E isso nos enche de orgulho. Toda essa robustez nos permite oferecer abrangência e capilaridade para os nossos clientes irem mais longe, otimizando seus investimentos.NOSSO TIMESomos conectados, ágeis e direcionados pelo excelente resultado. Nosso ambiente de trabalho é leve porque é formado por pessoas que colaboram entre si, confiam umas nas outras e vibram por cada conquista. Aqui nós não damos desculpas, buscamos a solução. É com essa equipe de alta performance que trabalhamos diariamente para incluir o Brasil no topo da lista dos países mais digitalizados do mundo, promovendo a inclusão digital, o desenvolvimento econômico e social das pessoas.CONFIRA OS NOSSOS PRINCÍPIOSJogamos limpo, confiamos uns nos outros.Evolução e aprendizado constante é nosso mantra. Sem aprendizado, não há evolução.Somos obcecados pela excelência e alta performance. A busca pelo resultado acontece diariamente em cada decisão.Work hard, play hard! Somos focados e temos um ambiente saudável.SE IDENTIFICOU COM A NOSSA PROPOSTA? ENTÃO VEM CONSTRUIR O FUTURO COM A GENTE HOJE!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4459251630,2026-09-01
Data Scientist II,Banco Bradesco,"Osasco, São Paulo, Brazil",1 week ago,"Sobre o BradescoA gente acredita no poder da confiança. Confiança que aproxima, orienta e transforma a vida das pessoas no dia a dia. Entrar no Bradesco é fazer parte de um momento real de transformação. Um ambiente que combina a solidez de uma história construída ao longo de décadas com a evolução constante de quem está sempre olhando para frente. Aqui, você encontra espaço para aprender, crescer e assumir protagonismo na sua trajetória, com apoio, estrutura e oportunidades que acompanham o seu desenvolvimento. Mais do que trabalhar em uma grande instituição, é sobre fazer parte de um time que impacta milhões de pessoas, contribui para o desenvolvimento do país e constrói, todos os dias, um futuro mais acessível e sustentável para a sociedade.Sobre a áreaCrédito: Responsável pela estruturação, gestão e evolução das soluções de crédito do banco, atendendo diferentes perfis de clientes e necessidades financeiras. Atua na definição de políticas, análise e concessão de crédito, equilibrando competitividade, rentabilidade e controle de riscos. Contribui para o crescimento sustentável do negócio e para a eficiência na alocação de capital.Como será seu dia a dia?Como Data Scientist II, você atuará na área de Crédito - Principal e Private e suas principais atividades serão:Desenvolver análises de clusterização para identificar perfis, padrões comportamentais e segmentos ideais para tomada de decisão;Construir, validar e recalibrar modelos de precificação na visão cliente, monitorando performance e realizando ajustes contínuos;Explorar grandes volumes de dados internos e externos para criação de features relevantes que aprimorem a qualidade dos modelos;Realizar análises de sensibilidade para avaliar impactos de mudanças nos parâmetros de precificação e nas condições de mercado sobre a demanda;Traduzir insights complexos em recomendações claras e acionáveis, garantindo entendimento dos stakeholders e contribuindo para estratégias de rentabilidade alinhadas à elasticidade da demanda.Modelo de trabalhoHíbrido - 3x PresencialUnidade: Osasco - SPPerfil que buscamosValorizamos quem entende o cliente em profundidade, trabalha em parceria e transforma conhecimento em entregas com impacto. Profissionais com senso de dono, consistência na execução e foco em resultado, que evoluem continuamente, compartilham aprendizados e usam tecnologia para transformar desafios em soluções relevantes para o negócio.RequisitosGraduação superior completa em áreas como Economia, Engenharia, Estatística, Matemática, Administração ou áreas correlatas;Conhecimento em conceitos, modelos de precificação e análise de rentabilidade;Vivência com Python, SQL e PySpark;Vivência com Databricks;Será um diferencial se você tiver:Conhecimento em SAS;Conhecimento em linguagem de programação R;Inglês nível intermediário;O que você encontra aquiCuidar de vocêPlano de saúde e odontológicoSeguro de vidaViva Bem: programa de saúde, bem-estar e qualidade de vidaTotalPassCrescer com vocêUniversidade corporativa Bradesco (Unibrad)Parcerias educacionaisSegurança para o seu futuroParticipação nos lucros ou Bônus (conforme a elegibilidade de cargo)Previdência privadaCondições especiais em produtos e serviçosIsenção de Tarifas: condições especiais em diversos produtos e serviçosApoio à sua vida e à sua famíliaVale alimentação e refeição13ª cesta alimentaçãoAuxílio creche ou babáLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoLicença Paternidade estendida de 20 diasVale transporte opcionalTudo pensado para apoiar sua jornada de crescimento com equilíbrio, segurança e oportunidade.DiversidadeNo Bradesco, diversidade é valor e estratégia. Trabalhamos para construir um ambiente inclusivo e um quadro de colaboradores que reflita a diversidade da sociedade brasileira. Por isso, valorizamos pessoas com diferentes histórias e características, como gênero, raça, orientação sexual, deficiência, idade e outras dimensões da diversidade.Se você acredita na confiança como base para transformar, gosta de desafios e quer crescer em um ambiente que evolui junto com você, seu lugar pode ser aqui. Vem ser Bradesco!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4448652176,2026-09-01
Cientista de Dados,Dell Technologies,"São Paulo, São Paulo, Brazil",4 days ago,"Cientista de DadosA área de AI Centric Engineering é dinâmica e empolgante, fazendo parte do Escritório do CTO (OCTO) da Dell. Conduzimos pesquisas e engenharia voltadas para o futuro da Dell Technologies em um ambiente de alta visibilidade e colaboração intensa. Nossa equipe é especializada no desenvolvimento de soluções avançadas de IA que capacitam empresas a inovar, se comunicar e otimizar operações de maneiras nunca antes possíveis. Somos compostos por pessoas apaixonadas e dedicadas a ultrapassar os limites da tecnologia de IA.Junte-se a nós para realizar o melhor trabalho da sua carreira e causar um impacto social profundo comoCientista de Dadosem nossa equipe deAI Centric EngineeringemEldorado ou São Paulo, Brasil .O que você conquistaráComoCientista de Dadosvocê será responsável por contribuir com a estratégia de negócios e influenciar a tomada de decisões com base em informações obtidas por meio de análises aprofundadas. Você produzirá recomendações acionáveis e envolventes ao interpretar insights de conjuntos de dados complexos. Também irá projetar processos para consolidar e examinar dados não estruturados, gerando insights relevantes. Além disso, colaborará com líderes de negócios, engenheiros e especialistas da indústria para construir modelos preditivos, algoritmos e motores de probabilidade.Você irá:Colaborar com equipes internas e externas para entender os requisitos dos clientes e desenvolver soluções personalizadas utilizando modelos de IA generativa;Desenvolver aplicações de IA utilizadas em diferentes áreas da Dell, com o objetivo de transformar e modernizar a empresa;Desenvolver e conduzir testes para avaliar a eficácia de algoritmos em diferentes casos analíticos;Manter-se atualizado com os avanços mais recentes em pesquisa de IA e aplicar técnicas de ponta para aprimorar o desempenho dos modelos;Realizar testes rigorosos, validação e avaliação de desempenho das soluções de IA.Dê o primeiro passo em direção à carreira dos seus sonhosCada membro da equipe da Dell Technologies traz algo único para a mesa. Aqui está o que estamos procurando, com esta função:Requisitos EssenciaisFormação acadêmica: Graduação completa em Ciência da Computação, Engenharia (Computação, Software, Elétrica, Controle e Automação), Estatística, Matemática, Física ou áreas correlatas. Pós-graduação stricto sensu (Mestrado ou Doutorado) em áreas relacionadas à Inteligência Artificial, Aprendizado de Máquina ou Ciência de Dados concluído ou em andamento;Domínio avançado do inglês, necessário para interação constante com times internacionais;Sólidas habilidades de programação em Python e ferramentas colaborativas de desenvolvimento (Github, Jira);Compreensão dos conceitos de Ciência de dados e IA Generativa experiência com modelos de linguagem de grande escala e familiaridade com técnicas e aplicações de processamento de linguagem natural (PLN).Conhecimento e familiaridade com os conceitos fundamentais de design e análise de algoritmos, além de forte conhecimento em matemática e estatística.Requisitos DesejáveisCompreensão sólida e proficiência em agentesShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4458948146,2026-09-01
Data Scientist II,Banco Bradesco,"Osasco, São Paulo, Brazil",1 week ago,"Sobre o BradescoA gente acredita no poder da confiança. Confiança que aproxima, orienta e transforma a vida das pessoas no dia a dia. Entrar no Bradesco é fazer parte de um momento real de transformação. Um ambiente que combina a solidez de uma história construída ao longo de décadas com a evolução constante de quem está sempre olhando para frente. Aqui, você encontra espaço para aprender, crescer e assumir protagonismo na sua trajetória, com apoio, estrutura e oportunidades que acompanham o seu desenvolvimento. Mais do que trabalhar em uma grande instituição, é sobre fazer parte de um time que impacta milhões de pessoas, contribui para o desenvolvimento do país e constrói, todos os dias, um futuro mais acessível e sustentável para a sociedade.Sobre a áreaCrédito: Responsável pela estruturação, gestão e evolução das soluções de crédito do banco, atendendo diferentes perfis de clientes e necessidades financeiras. Atua na definição de políticas, análise e concessão de crédito, equilibrando competitividade, rentabilidade e controle de riscos. Contribui para o crescimento sustentável do negócio e para a eficiência na alocação de capital.Como será seu dia a dia?Como Data Scientist II, você atuará na área de Crédito - Negócios e suas principais atividades serão:Desenvolver análises de clusterização para identificar perfis, padrões comportamentais e segmentos ideais para tomada de decisão;Construir, validar e recalibrar modelos de precificação na visão cliente, monitorando performance e realizando ajustes contínuos;Explorar grandes volumes de dados internos e externos para criação de features relevantes que aprimorem a qualidade dos modelos;Realizar análises de sensibilidade para avaliar impactos de mudanças nos parâmetros de precificação e nas condições de mercado sobre a demanda;Traduzir insights complexos em recomendações claras e acionáveis, garantindo entendimento dos stakeholders.Modelo de trabalhoHíbrido - 3x PresencialUnidade: Osasco - SPPerfil que buscamosValorizamos quem entende o cliente em profundidade, trabalha em parceria e transforma conhecimento em entregas com impacto. Profissionais com senso de dono, consistência na execução e foco em resultado, que evoluem continuamente, compartilham aprendizados e usam tecnologia para transformar desafios em soluções relevantes para o negócio.RequisitosGraduação superior completa em Economia, Estatística, Engenharia, Matemática, Administração ou áreas correlatas;Conhecimento em modelos de precificação e análise de rentabilidade;Vivência com Python e SQL;Vivência com Databricks;Será um diferencial se você tiver:Inglês nível intermediário.O que você encontra aquiCuidar de vocêPlano de saúde e odontológicoSeguro de vidaViva Bem: programa de saúde, bem-estar e qualidade de vidaTotalPassCrescer com vocêUniversidade corporativa Bradesco (Unibrad)Parcerias educacionaisSegurança para o seu futuroParticipação nos lucros ou Bônus (conforme a elegibilidade de cargo)Previdência privadaCondições especiais em produtos e serviçosIsenção de Tarifas: condições especiais em diversos produtos e serviçosApoio à sua vida e à sua famíliaVale alimentação e refeição13ª cesta alimentaçãoAuxílio creche ou babáLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoLicença Paternidade estendida de 20 diasVale transporte opcionalTudo pensado para apoiar sua jornada de crescimento com equilíbrio, segurança e oportunidade.DiversidadeNo Bradesco, diversidade é valor e estratégia. Trabalhamos para construir um ambiente inclusivo e um quadro de colaboradores que reflita a diversidade da sociedade brasileira. Por isso, valorizamos pessoas com diferentes histórias e características, como gênero, raça, orientação sexual, deficiência, idade e outras dimensões da diversidade.Se você acredita na confiança como base para transformar, gosta de desafios e quer crescer em um ambiente que evolui junto com você, seu lugar pode ser aqui. Vem ser Bradesco!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4448642350,2026-09-01
Cientista de Dados,Capgemini,"São Paulo, São Paulo, Brazil",1 week ago,"Nossa Oportunidade:Você é apaixonado(a) por tecnologia, inovação e quer fazer parte de um ambiente inclusivo, colaborativo e em constante evolução? Então essa oportunidade é para você!Na Capgemini, valorizamos o equilíbrio entre vida pessoal e profissional. Por isso, oferecemos modelos de trabalho flexível, híbrido, de acordo com as necessidades do projeto. Nosso objetivo é proporcionar a melhor experiência para você, respeitando seu estilo de vida e promovendo bem-estar.Estamos em busca de um(a)Cientista de Dados, para compor nosso time.Responsabilidades do cargo:Desenvolver e implementar modelos preditivos e soluções baseadas em machine learning e LLMs.Trabalhar com grandes volumes de dados utilizando PySpark e Databricks.Automatizar pipelines de dados e modelos com práticas de CI/CD e MLOps.Monitorar a performance de modelos em produção e implementar estratégias de re-treinamento.Colaborar com times de engenharia, produto e BI para transformar dados em insights acionáveis.Documentar processos, decisões técnicas e resultados de experimentos.Contribuir para a evolução da arquitetura de dados e boas práticas da equipe.RequisitosSólida experiência com Python para ciência de dados e machine learning.Experiência prática com PySpark e Databricks.Conhecimento avançado em CI/CD e MLOps (MLflow, DVC, Airflow, etc.).Experiência com modelos preditivos, regressão, classificação, séries temporais, etc.Familiaridade com LLMs e aplicações de NLP.Experiência com monitoramento de modelos (drift, performance, alertas).Conhecimento em ferramentas de BI (Power BI, Tableau).Experiência com versionamento de código (Git) e metodologias ágeis.Diversidade, Inclusão e Pertencimento:Na Capgemini, você pode ser quem você é. Valorizamos a diversidade em todas as suas formas e promovemos um ambiente inclusivo por meio de comitês como:Women@Capgemini – Empoderamento feminino e equidade de gênero.Capgemini Black – Representatividade e valorização da cultura negra.LGBTQIA+@Capgemini, Capgemini Accessibility, entre outros.Nosso compromisso é contínuo: somos reconhecidos pela GPTW, Bloomberg Gender Equality Index, EDGE e Ethisphere como uma das empresas mais éticas e inclusivas do mundo. Nossas vagas são para todas as pessoas, independentemente de cor, etnia, religião, idade, identidade de gênero, orientação sexual ou deficiência.Desenvolvimento e BenefíciosAqui, você é protagonista da sua carreira! Oferecemos:Plano de carreira estruturado e trilhas personalizadas de aprendizado.Universidade Corporativa, com acesso a Harvard, Pluralsight.Certificações oficiais com parceiros como SAP, AWS, Microsoft, Salesforce.Idiomas com EF Education First (Inglês, Espanhol, Francês e Alemão).Bem-estar completo:Assistência médica e odontológica.TotalPass e Equilibrium (saúde física e mental).Previdência privada e seguro de vida.Programa Family Care: licenças maternidade e paternidade estendidas, apoio à fertilidade, orientação personalizada em saúde e bem-estar.Vale-refeição, clube de benefícios e muito mais!Make It RealNa Capgemini, liberamos a energia humana por meio da tecnologia para construir um futuro mais inclusivo, sustentável e inovador. Se você compartilha desses valores, venha transformar o mundo com a gente!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4454626540,2026-09-01
N/A,N/A,N/A,N/A,N/A,N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4459017086,2026-09-01
Data Scientist III,Banco Bradesco,"Osasco, São Paulo, Brazil",2 weeks ago,"Sobre o BradescoA gente acredita no poder da confiança. Confiança que aproxima, orienta e transforma a vida das pessoas no dia a dia. Entrar no Bradesco é fazer parte de um momento real de transformação. Um ambiente que combina a solidez de uma história construída ao longo de décadas com a evolução constante de quem está sempre olhando para frente. Aqui, você encontra espaço para aprender, crescer e assumir protagonismo na sua trajetória, com apoio, estrutura e oportunidades que acompanham o seu desenvolvimento. Mais do que trabalhar em uma grande instituição, é sobre fazer parte de um time que impacta milhões de pessoas, contribui para o desenvolvimento do país e constrói, todos os dias, um futuro mais acessível e sustentável para a sociedade.Sobre a áreaAvaliação Independente de Modelos (AVIM) : Em se tratando de simplificações da realidade, os modelos são sujeitos a riscos, que podem desencadear perdas relacionadas a decisões baseadas em estimativas incorretas ou obsoletas ou, ainda, uso inapropriado. Para identificar e mitigar esses riscos, nós da Área de Avaliação Independente de Modelos (AVIM) atuamos efetivamente no fortalecimento do uso de modelos, realizando ações de aculturamento e disseminando as boas práticas em modelagemComo será seu dia a dia?Como Data Scientist III, você atuará na área de Gestão Risco de Modelos e suas principais atividades serão:Projetar, desenvolver e evoluir pipelines e produtos de dados escaláveis para validação de soluções de IA Generativa em ambiente Databricks;Validar pipelines ETL/ELT em processamento batch e streaming, utilizando Python, SQL, PySpark e Spark;Avaliar pipelines de preparação de dados para aplicações de IA Generativa, incluindo chunking, geração de embeddings, indexação e atualização de bases vetoriais para soluções RAG;Analisar práticas de DataOps, MLOps e LLMOps, com automação, CI/CD, versionamento, testes e monitoramento em produção;Garantir qualidade, governança, segurança, observabilidade, rastreabilidade, performance, escalabilidade e confiabilidade dos dados utilizados por soluções de IA;Diagnosticar e solucionar incidentes críticos, identificar desvios operacionais e promover otimização de performance e custos.Modelo de trabalhoHíbrido - 2x PresencialUnidade: Osasco/SPPerfil que buscamosValorizamos quem entende o cliente em profundidade, trabalha em parceria e transforma conhecimento em entregas com impacto. Profissionais com senso de dono, consistência na execução e foco em resultado, que evoluem continuamente, compartilham aprendizados e usam tecnologia para transformar desafios em soluções relevantes para o negócio.RequisitosSuperior Completo;Experiência em aplicações de IA Tradicional e de IA Generativa, incluindo chunking, geração de embeddings, indexação e atualização de bases vetoriais para soluções RAG ;Experiência com ambientes analíticos e processamento de dados, como Databricks, utilizadas nos modelos e das respectivas integrações;Facilidade para trabalho em Projetos e equipes multidisciplinares;Conhecimento de SAS, Python/PySpark, R, Power BI, Office (nível avançado);Facilidade na construção de relações de colaboração para identificação dos modelos, respectivas variáveis utilizadas e dos processos e aplicações em que o modelo encontra-se inserido;Será um diferencial se você tiver:Conhecimento de produtos e serviços bancários;Inglês e Espanhol para conversação;Conhecimento sobre os propósitos dos modelos utilizados no mercado financeiro e das áreas envolvidas no desenvolvimento e implantação destes.O que você encontra aquiCuidar de vocêPlano de saúde e odontológicoSeguro de vidaViva Bem: programa de saúde, bem-estar e qualidade de vidaTotalPassCrescer com vocêUniversidade corporativa Bradesco (Unibrad)Parcerias educacionaisSegurança para o seu futuroParticipação nos lucros ou Bônus (conforme a elegibilidade de cargo)Previdência privadaCondições especiais em produtos e serviçosIsenção de Tarifas: condições especiais em diversos produtos e serviçosApoio à sua vida e à sua famíliaVale alimentação e refeição13ª cesta alimentaçãoAuxílio creche ou babáLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoLicença Paternidade estendida de 20 diasVale transporte opcionalTudo pensado para apoiar sua jornada de crescimento com equilíbrio, segurança e oportunidade.DiversidadeNo Bradesco, diversidade é valor e estratégia. Trabalhamos para construir um ambiente inclusivo e um quadro de colaboradores que reflita a diversidade da sociedade brasileira. Por isso, valorizamos pessoas com diferentes histórias e características, como gênero, raça, orientação sexual, deficiência, idade e outras dimensões da diversidade.Se você acredita na confiança como base para transformar, gosta de desafios e quer crescer em um ambiente que evolui junto com você, seu lugar pode ser aqui. Vem ser Bradesco!Vem ser Bradesco com #ConfiançaParaTransformar!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4455529232,2026-09-01
N/A,N/A,N/A,N/A,N/A,N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4455537174,2026-09-01
Data Scientist Specialist,Banco Bradesco,"Osasco, São Paulo, Brazil",5 days ago,"Sobre o BradescoA gente acredita no poder da confiança. Confiança que aproxima, orienta e transforma a vida das pessoas no dia a dia. Entrar no Bradesco é fazer parte de um momento real de transformação. Um ambiente que combina a solidez de uma história construída ao longo de décadas com a evolução constante de quem está sempre olhando para frente. Aqui, você encontra espaço para aprender, crescer e assumir protagonismo na sua trajetória, com apoio, estrutura e oportunidades que acompanham o seu desenvolvimento. Mais do que trabalhar em uma grande instituição, é sobre fazer parte de um time que impacta milhões de pessoas, contribui para o desenvolvimento do país e constrói, todos os dias, um futuro mais acessível e sustentável para a sociedade.Sobre a áreaSegurança Corporativa: Responsável pela proteção de pessoas, informações e ativos da instituição. Atua na prevenção, monitoramento e resposta a riscos e incidentes, garantindo a segurança física e corporativa. Contribui para a continuidade dos negócios e a integridade das operações, fortalecendo a resiliência e a proteção institucional.Como será seu dia a dia?Como Data Scientist Specialist, você atuará na área de Dados e Modelagem e suas principais atividades serão:Desenvolver, implementar e evoluir modelos de Machine Learning para prevenção à fraude, risco e tomada de decisão.Conduzir projetos analíticos de ponta a ponta, desde a identificação da oportunidade até a implantação em produção.Realizar preparação, exploração e análise de dados para geração de insights e desenvolvimento de modelos preditivos.Desenvolver soluções de Inteligência Artificial e IA Generativa aplicadas a desafios de negócio.Implementar processos de deploy, monitoramento, manutenção e acompanhamento de performance dos modelos.Trabalhar em parceria com áreas de Dados, Engenharia e Negócio para traduzir desafios de negócio em soluções analíticas.Atuar como referência técnica para o time em temas relacionados a Ciência de Dados, Machine Learning e IA.Acompanhar tendências de mercado, novas tecnologias e oportunidades de aplicação de Inteligência Artificial.Modelo de trabalhoHíbrido - 3x PresencialUnidade: Osasco - Matriz ou Curitiba - XaximPerfil que buscamosValorizamos quem entende o cliente em profundidade, trabalha em parceria e transforma conhecimento em entregas com impacto. Profissionais com senso de dono, consistência na execução e foco em resultado, que evoluem continuamente, compartilham aprendizados e usam tecnologia para transformar desafios em soluções relevantes para o negócio.RequisitosGraduação completa em Estatística, Matemática, Ciência da Computação, Engenharia, Sistemas de Informação ou áreas correlatas.Pós-graduação, MBA ou especialização em Data Science, Machine Learning, Inteligência Artificial ou áreas afins.Experiência prática em Machine Learning aplicado, especialmente em problemas de classificação, detecção de anomalias e modelagem preditiva.Vivência no desenvolvimento de modelos para ambientes de produção, incluindo monitoramento e acompanhamento de performance.Experiência com Databricks e processamento de grandes volumes de dados.Conhecimento em todo o ciclo de vida de modelos analíticos, desde a preparação dos dados até a operacionalização das soluções.Experiência em atuação conjunta com áreas multidisciplinares e stakeholders de diferentes níveis organizacionais.Domínio de Python e SQL.Será um diferencial se você tiver:Experiência em prevenção à fraude, PLDFT (Prevenção à Lavagem de Dinheiro e Financiamento do Terrorismo), análise de risco ou contextos similares.Vivência em problemas relacionados à detecção de anomalias e identificação de comportamentos suspeitos.Conhecimento e aplicação de IA Generativa, incluindo LLMs, RAG e agentes inteligentes.Experiência em integração de modelos e aplicações por meio de APIs.O que você encontra aquiCuidar de vocêPlano de saúde e odontológicoSeguro de vidaViva Bem: programa de saúde, bem-estar e qualidade de vidaTotalPassCrescer com vocêUniversidade corporativa Bradesco (Unibrad)Parcerias educacionaisSegurança para o seu futuroParticipação nos lucros ou Bônus (conforme a elegibilidade de cargo)Previdência privadaCondições especiais em produtos e serviçosIsenção de Tarifas: condições especiais em diversos produtos e serviçosApoio à sua vida e à sua famíliaVale alimentação e refeição13ª cesta alimentaçãoAuxílio creche ou babáLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoLicença Paternidade estendida de 20 diasVale transporte opcionalTudo pensado para apoiar sua jornada de crescimento com equilíbrio, segurança e oportunidade.DiversidadeNo Bradesco, diversidade é valor e estratégia. Trabalhamos para construir um ambiente inclusivo e um quadro de colaboradores que reflita a diversidade da sociedade brasileira. Por isso, valorizamos pessoas com diferentes histórias e características, como gênero, raça, orientação sexual, deficiência, idade e outras dimensões da diversidade.Se você acredita na confiança como base para transformar, gosta de desafios e quer crescer em um ambiente que evolui junto com você, seu lugar pode ser aqui. Vem ser Bradesco!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4459618082,2026-09-01
